date,week,year,carrier,route,buses,passengers,date_parsed,month,quarter,week_of_year,day_of_year,month_name
11/9 - 15/9,Week 37,2023,Peter Pan/Bonanza,intercity,23.0,745.0,2023-09-11,9.0,3.0,37,254.0,September
11/9 - 15/9,Week 37,2023,TransBridge,commuter,24.0,695.0,2023-09-11,9.0,3.0,37,254.0,September
11/9 - 15/9,Week 37,2023,HCEE - Community,commuter,86.0,1420.0,2023-09-11,9.0,3.0,37,254.0,September
11/9 - 15/9,Week 37,2023,Trailways,intercity,24.0,509.0,2023-09-11,9.0,3.0,37,254.0,September
11/9 - 15/9,Week 37,2023,Martz,commuter,18.0,754.0,2023-09-11,9.0,3.0,37,254.0,September
11/9 - 15/9,Week 37,2023,NJ Transit,commuter,2426.0,78912.0,2023-09-11,9.0,3.0,37,254.0,September
11/9 - 15/9,Week 37,2023,Greyhound,intercity,63.0,1686.0,2023-09-11,9.0,3.0,37,254.0,September
11/9 - 15/9,Week 37,2023,Academy,commuter,38.0,1318.0,2023-09-11,9.0,3.0,37,254.0,September
11/9 - 15/9,Week 37,2023,Lakeland,commuter,42.0,1539.0,2023-09-11,9.0,3.0,37,254.0,September
18/9 - 22/9,Week 38,2023,HCEE - Community,commuter,86.0,1420.0,2023-09-18,9.0,3.0,38,261.0,September
18/9 - 22/9,Week 38,2023,Peter Pan/Bonanza,intercity,23.0,745.0,2023-09-18,9.0,3.0,38,261.0,September
18/9 - 22/9,Week 38,2023,TransBridge,commuter,24.0,720.0,2023-09-18,9.0,3.0,38,261.0,September
18/9 - 22/9,Week 38,2023,Coach USA,commuter,152.0,5354.0,2023-09-18,9.0,3.0,38,261.0,September
18/9 - 22/9,Week 38,2023,Trailways,intercity,24.0,500.0,2023-09-18,9.0,3.0,38,261.0,September
18/9 - 22/9,Week 38,2023,NJ Transit,commuter,2433.0,81469.0,2023-09-18,9.0,3.0,38,261.0,September
18/9 - 22/9,Week 38,2023,Martz,commuter,19.0,780.0,2023-09-18,9.0,3.0,38,261.0,September
18/9 - 22/9,Week 38,2023,Greyhound,intercity,62.0,1661.0,2023-09-18,9.0,3.0,38,261.0,September
18/9 - 22/9,Week 38,2023,Academy,commuter,44.0,1494.0,2023-09-18,9.0,3.0,38,261.0,September
18/9 - 22/9,Week 38,2023,Lakeland,commuter,42.0,1371.0,2023-09-18,9.0,3.0,38,261.0,September
25/9 - 29/9,Week 39,2023,HCEE - Community,commuter,86.0,1420.0,2023-09-25,9.0,3.0,39,268.0,September
25/9 - 29/9,Week 39,2023,Peter Pan/Bonanza,intercity,23.0,745.0,2023-09-25,9.0,3.0,39,268.0,September
25/9 - 29/9,Week 39,2023,TransBridge,commuter,23.0,685.0,2023-09-25,9.0,3.0,39,268.0,September
25/9 - 29/9,Week 39,2023,Coach USA,commuter,151.0,5198.0,2023-09-25,9.0,3.0,39,268.0,September
25/9 - 29/9,Week 39,2023,Trailways,intercity,23.0,488.0,2023-09-25,9.0,3.0,39,268.0,September
25/9 - 29/9,Week 39,2023,NJ Transit,commuter,2413.0,80018.0,2023-09-25,9.0,3.0,39,268.0,September
25/9 - 29/9,Week 39,2023,Martz,commuter,19.0,758.0,2023-09-25,9.0,3.0,39,268.0,September
25/9 - 29/9,Week 39,2023,Greyhound,intercity,61.0,1644.0,2023-09-25,9.0,3.0,39,268.0,September
25/9 - 29/9,Week 39,2023,Academy,commuter,44.0,1542.0,2023-09-25,9.0,3.0,39,268.0,September
25/9 - 29/9,Week 39,2023,Lakeland,commuter,42.0,1360.0,2023-09-25,9.0,3.0,39,268.0,September
2/10 - 6/10,Week 40,2023,HCEE - Community,commuter,86.0,1420.0,2023-10-02,10.0,4.0,40,275.0,October
2/10 - 6/10,Week 40,2023,Academy,commuter,44.0,1249.0,2023-10-02,10.0,4.0,40,275.0,October
2/10 - 6/10,Week 40,2023,Greyhound,intercity,60.0,1670.0,2023-10-02,10.0,4.0,40,275.0,October
2/10 - 6/10,Week 40,2023,Martz,commuter,19.0,789.0,2023-10-02,10.0,4.0,40,275.0,October
2/10 - 6/10,Week 40,2023,NJ Transit,commuter,2430.0,79025.0,2023-10-02,10.0,4.0,40,275.0,October
2/10 - 6/10,Week 40,2023,Lakeland,commuter,43.0,1391.0,2023-10-02,10.0,4.0,40,275.0,October
2/10 - 6/10,Week 40,2023,Trailways,intercity,22.0,477.0,2023-10-02,10.0,4.0,40,275.0,October
2/10 - 6/10,Week 40,2023,Coach USA,commuter,160.0,5420.0,2023-10-02,10.0,4.0,40,275.0,October
2/10 - 6/10,Week 40,2023,TransBridge,commuter,21.0,580.0,2023-10-02,10.0,4.0,40,275.0,October
2/10 - 6/10,Week 40,2023,Peter Pan/Bonanza,intercity,23.0,745.0,2023-10-02,10.0,4.0,40,275.0,October
9/10 - 13/10,Week 41,2023,TransBridge,commuter,21.0,580.0,2023-10-09,10.0,4.0,41,282.0,October
9/10 - 13/10,Week 41,2023,Coach USA,commuter,154.0,4862.0,2023-10-09,10.0,4.0,41,282.0,October
9/10 - 13/10,Week 41,2023,HCEE - Community,commuter,86.0,1420.0,2023-10-09,10.0,4.0,41,282.0,October
9/10 - 13/10,Week 41,2023,Trailways,intercity,27.0,886.0,2023-10-09,10.0,4.0,41,282.0,October
9/10 - 13/10,Week 41,2023,Peter Pan/Bonanza,intercity,23.0,745.0,2023-10-09,10.0,4.0,41,282.0,October
9/10 - 13/10,Week 41,2023,NJ Transit,commuter,2439.0,81192.0,2023-10-09,10.0,4.0,41,282.0,October
9/10 - 13/10,Week 41,2023,Martz,commuter,19.0,734.0,2023-10-09,10.0,4.0,41,282.0,October
9/10 - 13/10,Week 41,2023,Greyhound,intercity,60.0,1670.0,2023-10-09,10.0,4.0,41,282.0,October
9/10 - 13/10,Week 41,2023,Academy,commuter,40.0,1136.0,2023-10-09,10.0,4.0,41,282.0,October
9/10 - 13/10,Week 41,2023,Lakeland,commuter,44.0,1377.0,2023-10-09,10.0,4.0,41,282.0,October
16/10 - 20/10,Week 42,2023,Peter Pan/Bonanza,intercity,23.0,745.0,2023-10-16,10.0,4.0,42,289.0,October
16/10 - 20/10,Week 42,2023,TransBridge,commuter,24.0,756.0,2023-10-16,10.0,4.0,42,289.0,October
16/10 - 20/10,Week 42,2023,Coach USA,commuter,159.0,5455.0,2023-10-16,10.0,4.0,42,289.0,October
16/10 - 20/10,Week 42,2023,Trailways,intercity,23.0,545.0,2023-10-16,10.0,4.0,42,289.0,October
16/10 - 20/10,Week 42,2023,HCEE - Community,commuter,88.0,1552.0,2023-10-16,10.0,4.0,42,289.0,October
16/10 - 20/10,Week 42,2023,NJ Transit,commuter,2423.0,80586.0,2023-10-16,10.0,4.0,42,289.0,October
16/10 - 20/10,Week 42,2023,Martz,commuter,20.0,766.0,2023-10-16,10.0,4.0,42,289.0,October
16/10 - 20/10,Week 42,2023,Greyhound,intercity,58.0,1635.0,2023-10-16,10.0,4.0,42,289.0,October
16/10 - 20/10,Week 42,2023,Academy,commuter,43.0,1240.0,2023-10-16,10.0,4.0,42,289.0,October
16/10 - 20/10,Week 42,2023,Lakeland,commuter,43.0,1403.0,2023-10-16,10.0,4.0,42,289.0,October
23/10 - 27/10,Week 43,2023,HCEE - Community,commuter,89.0,1560.0,2023-10-23,10.0,4.0,43,296.0,October
23/10 - 27/10,Week 43,2023,Peter Pan/Bonanza,intercity,23.0,745.0,2023-10-23,10.0,4.0,43,296.0,October
23/10 - 27/10,Week 43,2023,TransBridge,commuter,23.0,709.0,2023-10-23,10.0,4.0,43,296.0,October
23/10 - 27/10,Week 43,2023,Coach USA,commuter,162.0,5505.0,2023-10-23,10.0,4.0,43,296.0,October
23/10 - 27/10,Week 43,2023,Trailways,intercity,22.0,580.0,2023-10-23,10.0,4.0,43,296.0,October
23/10 - 27/10,Week 43,2023,Lakeland,commuter,43.0,1403.0,2023-10-23,10.0,4.0,43,296.0,October
23/10 - 27/10,Week 43,2023,Martz,commuter,19.0,780.0,2023-10-23,10.0,4.0,43,296.0,October
23/10 - 27/10,Week 43,2023,Greyhound,intercity,59.0,1593.0,2023-10-23,10.0,4.0,43,296.0,October
23/10 - 27/10,Week 43,2023,Academy,commuter,44.0,1258.0,2023-10-23,10.0,4.0,43,296.0,October
23/10 - 27/10,Week 43,2023,NJ Transit,commuter,2419.0,81890.0,2023-10-23,10.0,4.0,43,296.0,October
30/10 - 3/11,Week 44,2023,Coach USA,commuter,164.0,5314.0,2023-10-30,10.0,4.0,44,303.0,October
30/10 - 3/11,Week 44,2023,Peter Pan/Bonanza,intercity,23.0,745.0,2023-10-30,10.0,4.0,44,303.0,October
30/10 - 3/11,Week 44,2023,TransBridge,commuter,24.0,662.0,2023-10-30,10.0,4.0,44,303.0,October
30/10 - 3/11,Week 44,2023,Trailways,intercity,22.0,535.0,2023-10-30,10.0,4.0,44,303.0,October
30/10 - 3/11,Week 44,2023,HCEE - Community,commuter,89.0,1560.0,2023-10-30,10.0,4.0,44,303.0,October
30/10 - 3/11,Week 44,2023,NJ Transit,commuter,2324.0,80677.0,2023-10-30,10.0,4.0,44,303.0,October
30/10 - 3/11,Week 44,2023,Academy,commuter,44.0,1254.0,2023-10-30,10.0,4.0,44,303.0,October
30/10 - 3/11,Week 44,2023,Lakeland,commuter,43.0,1403.0,2023-10-30,10.0,4.0,44,303.0,October
30/10 - 3/11,Week 44,2023,Martz,commuter,19.0,780.0,2023-10-30,10.0,4.0,44,303.0,October
30/10 - 3/11,Week 44,2023,Greyhound,intercity,59.0,1543.0,2023-10-30,10.0,4.0,44,303.0,October
6/11 - 10/11,Week 45,2023,HCEE - Community,commuter,85.0,1509.0,2023-11-06,11.0,4.0,45,310.0,November
6/11 - 10/11,Week 45,2023,Peter Pan/Bonanza,intercity,22.0,594.0,2023-11-06,11.0,4.0,45,310.0,November
6/11 - 10/11,Week 45,2023,TransBridge,commuter,23.0,691.0,2023-11-06,11.0,4.0,45,310.0,November
6/11 - 10/11,Week 45,2023,Trailways,intercity,22.0,456.0,2023-11-06,11.0,4.0,45,310.0,November
6/11 - 10/11,Week 45,2023,Coach USA,commuter,164.0,5156.0,2023-11-06,11.0,4.0,45,310.0,November
6/11 - 10/11,Week 45,2023,NJ Transit,commuter,2381.0,81608.0,2023-11-06,11.0,4.0,45,310.0,November
6/11 - 10/11,Week 45,2023,Martz,commuter,19.0,741.0,2023-11-06,11.0,4.0,45,310.0,November
6/11 - 10/11,Week 45,2023,Greyhound,intercity,60.0,1536.0,2023-11-06,11.0,4.0,45,310.0,November
6/11 - 10/11,Week 45,2023,Academy,commuter,44.0,1254.0,2023-11-06,11.0,4.0,45,310.0,November
6/11 - 10/11,Week 45,2023,Lakeland,commuter,43.0,1403.0,2023-11-06,11.0,4.0,45,310.0,November
13/11 - 17/11,Week 46,2023,HCEE - Community,commuter,85.0,1457.0,2023-11-13,11.0,4.0,46,317.0,November
13/11 - 17/11,Week 46,2023,Peter Pan/Bonanza,intercity,23.0,745.0,2023-11-13,11.0,4.0,46,317.0,November
13/11 - 17/11,Week 46,2023,TransBridge,commuter,24.0,692.0,2023-11-13,11.0,4.0,46,317.0,November
13/11 - 17/11,Week 46,2023,Coach USA,commuter,163.0,5335.0,2023-11-13,11.0,4.0,46,317.0,November
13/11 - 17/11,Week 46,2023,Trailways,intercity,23.0,575.0,2023-11-13,11.0,4.0,46,317.0,November
13/11 - 17/11,Week 46,2023,Lakeland,commuter,43.0,1380.0,2023-11-13,11.0,4.0,46,317.0,November
13/11 - 17/11,Week 46,2023,Martz,commuter,19.0,725.0,2023-11-13,11.0,4.0,46,317.0,November
13/11 - 17/11,Week 46,2023,Greyhound,intercity,61.0,1491.0,2023-11-13,11.0,4.0,46,317.0,November
13/11 - 17/11,Week 46,2023,Academy,commuter,43.0,1233.0,2023-11-13,11.0,4.0,46,317.0,November
13/11 - 17/11,Week 46,2023,NJ Transit,commuter,2380.0,79141.0,2023-11-13,11.0,4.0,46,317.0,November
20/11 - 24/11,Week 47,2023,HCEE - Community,commuter,85.0,1457.0,2023-11-20,11.0,4.0,47,324.0,November
20/11 - 24/11,Week 47,2023,Peter Pan/Bonanza,intercity,23.0,745.0,2023-11-20,11.0,4.0,47,324.0,November
20/11 - 24/11,Week 47,2023,TransBridge,commuter,23.0,713.0,2023-11-20,11.0,4.0,47,324.0,November
20/11 - 24/11,Week 47,2023,Coach USA,commuter,134.0,3895.0,2023-11-20,11.0,4.0,47,324.0,November
20/11 - 24/11,Week 47,2023,Trailways,intercity,28.0,818.0,2023-11-20,11.0,4.0,47,324.0,November
20/11 - 24/11,Week 47,2023,Lakeland,commuter,43.0,1380.0,2023-11-20,11.0,4.0,47,324.0,November
20/11 - 24/11,Week 47,2023,Martz,commuter,18.0,821.0,2023-11-20,11.0,4.0,47,324.0,November
20/11 - 24/11,Week 47,2023,Greyhound,intercity,60.0,1981.0,2023-11-20,11.0,4.0,47,324.0,November
20/11 - 24/11,Week 47,2023,Academy,commuter,40.0,1073.0,2023-11-20,11.0,4.0,47,324.0,November
20/11 - 24/11,Week 47,2023,NJ Transit,commuter,2358.0,64572.0,2023-11-20,11.0,4.0,47,324.0,November
27/11 - 1/12,Week 48,2023,Coach USA,commuter,168.0,5133.0,2023-11-27,11.0,4.0,48,331.0,November
27/11 - 1/12,Week 48,2023,Peter Pan/Bonanza,intercity,23.0,745.0,2023-11-27,11.0,4.0,48,331.0,November
27/11 - 1/12,Week 48,2023,TransBridge,commuter,24.0,646.0,2023-11-27,11.0,4.0,48,331.0,November
27/11 - 1/12,Week 48,2023,Trailways,intercity,22.0,561.0,2023-11-27,11.0,4.0,48,331.0,November
27/11 - 1/12,Week 48,2023,HCEE - Community,commuter,81.0,1390.0,2023-11-27,11.0,4.0,48,331.0,November
27/11 - 1/12,Week 48,2023,NJ Transit,commuter,2423.0,80067.0,2023-11-27,11.0,4.0,48,331.0,November
27/11 - 1/12,Week 48,2023,Academy,commuter,44.0,1266.0,2023-11-27,11.0,4.0,48,331.0,November
27/11 - 1/12,Week 48,2023,Lakeland,commuter,45.0,1406.0,2023-11-27,11.0,4.0,48,331.0,November
27/11 - 1/12,Week 48,2023,Martz,commuter,18.0,718.0,2023-11-27,11.0,4.0,48,331.0,November
27/11 - 1/12,Week 48,2023,Greyhound,intercity,61.0,1517.0,2023-11-27,11.0,4.0,48,331.0,November
4/12 - 8/12,Week 48,2023,Academy,commuter,44.0,1266.0,2023-12-04,12.0,4.0,49,338.0,December
4/12 - 8/12,Week 48,2023,Greyhound,intercity,61.0,1517.0,2023-12-04,12.0,4.0,49,338.0,December
4/12 - 8/12,Week 48,2023,Martz,commuter,19.0,744.0,2023-12-04,12.0,4.0,49,338.0,December
4/12 - 8/12,Week 48,2023,NJ Transit,commuter,2419.0,83853.0,2023-12-04,12.0,4.0,49,338.0,December
4/12 - 8/12,Week 48,2023,Lakeland,commuter,45.0,1406.0,2023-12-04,12.0,4.0,49,338.0,December
4/12 - 8/12,Week 48,2023,Trailways,intercity,22.0,561.0,2023-12-04,12.0,4.0,49,338.0,December
4/12 - 8/12,Week 48,2023,Coach USA,commuter,168.0,5422.0,2023-12-04,12.0,4.0,49,338.0,December
4/12 - 8/12,Week 48,2023,TransBridge,commuter,24.0,704.0,2023-12-04,12.0,4.0,49,338.0,December
4/12 - 8/12,Week 48,2023,Peter Pan/Bonanza,intercity,23.0,745.0,2023-12-04,12.0,4.0,49,338.0,December
4/12 - 8/12,Week 48,2023,HCEE - Community,commuter,81.0,1390.0,2023-12-04,12.0,4.0,49,338.0,December
11/12 - 15/12,Week 49,2023,HCEE - Community,commuter,85.0,1522.0,2023-12-11,12.0,4.0,50,345.0,December
11/12 - 15/12,Week 49,2023,Peter Pan/Bonanza,intercity,23.0,745.0,2023-12-11,12.0,4.0,50,345.0,December
11/12 - 15/12,Week 49,2023,TransBridge,commuter,23.0,678.0,2023-12-11,12.0,4.0,50,345.0,December
11/12 - 15/12,Week 49,2023,Trailways,intercity,22.0,436.0,2023-12-11,12.0,4.0,50,345.0,December
11/12 - 15/12,Week 49,2023,Coach USA,commuter,178.0,5267.0,2023-12-11,12.0,4.0,50,345.0,December
11/12 - 15/12,Week 49,2023,NJ Transit,commuter,2403.0,81717.0,2023-12-11,12.0,4.0,50,345.0,December
11/12 - 15/12,Week 49,2023,Academy,commuter,44.0,1179.0,2023-12-11,12.0,4.0,50,345.0,December
11/12 - 15/12,Week 49,2023,Lakeland,commuter,45.0,1406.0,2023-12-11,12.0,4.0,50,345.0,December
11/12 - 15/12,Week 49,2023,Martz,commuter,18.0,747.0,2023-12-11,12.0,4.0,50,345.0,December
11/12 - 15/12,Week 49,2023,Greyhound,intercity,60.0,794.0,2023-12-11,12.0,4.0,50,345.0,December
18/12 - 22/12,Week 50,2023,HCEE - Community,commuter,85.0,1522.0,2023-12-18,12.0,4.0,51,352.0,December
18/12 - 22/12,Week 50,2023,Peter Pan/Bonanza,intercity,23.0,745.0,2023-12-18,12.0,4.0,51,352.0,December
18/12 - 22/12,Week 50,2023,TransBridge,commuter,23.0,667.0,2023-12-18,12.0,4.0,51,352.0,December
18/12 - 22/12,Week 50,2023,Trailways,intercity,22.0,436.0,2023-12-18,12.0,4.0,51,352.0,December
18/12 - 22/12,Week 50,2023,Coach USA,commuter,178.0,5267.0,2023-12-18,12.0,4.0,51,352.0,December
18/12 - 22/12,Week 50,2023,NJ Transit,commuter,2373.0,73885.0,2023-12-18,12.0,4.0,51,352.0,December
18/12 - 22/12,Week 50,2023,Martz,commuter,18.0,765.0,2023-12-18,12.0,4.0,51,352.0,December
18/12 - 22/12,Week 50,2023,Greyhound,intercity,59.0,1001.0,2023-12-18,12.0,4.0,51,352.0,December
18/12 - 22/12,Week 50,2023,Academy,commuter,44.0,1179.0,2023-12-18,12.0,4.0,51,352.0,December
18/12 - 22/12,Week 50,2023,Lakeland,commuter,45.0,1406.0,2023-12-18,12.0,4.0,51,352.0,December
25/12 - 29/12,Week 51,2023,HCEE - Community,commuter,75.0,1245.0,2023-12-25,12.0,4.0,52,359.0,December
25/12 - 29/12,Week 51,2023,Peter Pan/Bonanza,intercity,23.0,745.0,2023-12-25,12.0,4.0,52,359.0,December
25/12 - 29/12,Week 51,2023,TransBridge,commuter,21.0,496.0,2023-12-25,12.0,4.0,52,359.0,December
25/12 - 29/12,Week 51,2023,Coach USA,commuter,140.0,2722.0,2023-12-25,12.0,4.0,52,359.0,December
25/12 - 29/12,Week 51,2023,Trailways,intercity,22.0,572.0,2023-12-25,12.0,4.0,52,359.0,December
25/12 - 29/12,Week 51,2023,Lakeland,commuter,45.0,1406.0,2023-12-25,12.0,4.0,52,359.0,December
25/12 - 29/12,Week 51,2023,Martz,commuter,16.0,534.0,2023-12-25,12.0,4.0,52,359.0,December
25/12 - 29/12,Week 51,2023,Academy,commuter,23.0,516.0,2023-12-25,12.0,4.0,52,359.0,December
25/12 - 29/12,Week 51,2023,NJ Transit,commuter,2350.0,63769.0,2023-12-25,12.0,4.0,52,359.0,December
25/12 - 29/12,Week 51,2023,Greyhound,intercity,60.0,1172.0,2023-12-25,12.0,4.0,52,359.0,December
1/1 - 5/1,Week 1,2024,Academy,commuter,37.0,1068.0,2024-01-01,1.0,1.0,1,1.0,January
1/1 - 5/1,Week 1,2024,Greyhound,intercity,60.0,1172.0,2024-01-01,1.0,1.0,1,1.0,January
1/1 - 5/1,Week 1,2024,Martz,commuter,18.0,670.0,2024-01-01,1.0,1.0,1,1.0,January
1/1 - 5/1,Week 1,2024,NJ Transit,commuter,2406.0,77875.0,2024-01-01,1.0,1.0,1,1.0,January
1/1 - 5/1,Week 1,2024,Lakeland,commuter,45.0,1406.0,2024-01-01,1.0,1.0,1,1.0,January
1/1 - 5/1,Week 1,2024,Coach USA,commuter,150.0,4426.0,2024-01-01,1.0,1.0,1,1.0,January
1/1 - 5/1,Week 1,2024,TransBridge,commuter,21.0,556.0,2024-01-01,1.0,1.0,1,1.0,January
1/1 - 5/1,Week 1,2024,Peter Pan/Bonanza,intercity,23.0,745.0,2024-01-01,1.0,1.0,1,1.0,January
1/1 - 5/1,Week 1,2024,HCEE - Community,commuter,75.0,1245.0,2024-01-01,1.0,1.0,1,1.0,January
1/1 - 5/1,Week 1,2024,Trailways,intercity,21.0,542.0,2024-01-01,1.0,1.0,1,1.0,January
8/1 - 12/1,Week 2,2024,HCEE - Community,commuter,86.0,1363.0,2024-01-08,1.0,1.0,2,8.0,January
8/1 - 12/1,Week 2,2024,Trailways,intercity,19.0,379.0,2024-01-08,1.0,1.0,2,8.0,January
8/1 - 12/1,Week 2,2024,Peter Pan/Bonanza,intercity,23.0,745.0,2024-01-08,1.0,1.0,2,8.0,January
8/1 - 12/1,Week 2,2024,TransBridge,commuter,24.0,610.0,2024-01-08,1.0,1.0,2,8.0,January
8/1 - 12/1,Week 2,2024,Coach USA,commuter,180.0,4963.0,2024-01-08,1.0,1.0,2,8.0,January
8/1 - 12/1,Week 2,2024,Lakeland,commuter,43.0,1269.0,2024-01-08,1.0,1.0,2,8.0,January
8/1 - 12/1,Week 2,2024,Martz,commuter,18.0,688.0,2024-01-08,1.0,1.0,2,8.0,January
8/1 - 12/1,Week 2,2024,Greyhound,intercity,56.0,1285.0,2024-01-08,1.0,1.0,2,8.0,January
8/1 - 12/1,Week 2,2024,Academy,commuter,40.0,1217.0,2024-01-08,1.0,1.0,2,8.0,January
8/1 - 12/1,Week 2,2024,NJ Transit,commuter,2413.0,72328.0,2024-01-08,1.0,1.0,2,8.0,January
15/1 - 19/1,Week 3,2024,HCEE - Community,commuter,86.0,1266.0,2024-01-15,1.0,1.0,3,15.0,January
15/1 - 19/1,Week 3,2024,Peter Pan/Bonanza,intercity,23.0,745.0,2024-01-15,1.0,1.0,3,15.0,January
15/1 - 19/1,Week 3,2024,TransBridge,commuter,23.0,555.0,2024-01-15,1.0,1.0,3,15.0,January
15/1 - 19/1,Week 3,2024,Coach USA,commuter,166.0,4259.0,2024-01-15,1.0,1.0,3,15.0,January
15/1 - 19/1,Week 3,2024,Trailways,intercity,21.0,521.0,2024-01-15,1.0,1.0,3,15.0,January
15/1 - 19/1,Week 3,2024,Lakeland,commuter,42.0,1240.0,2024-01-15,1.0,1.0,3,15.0,January
15/1 - 19/1,Week 3,2024,Martz,commuter,17.0,606.0,2024-01-15,1.0,1.0,3,15.0,January
15/1 - 19/1,Week 3,2024,Greyhound,intercity,56.0,1352.0,2024-01-15,1.0,1.0,3,15.0,January
15/1 - 19/1,Week 3,2024,Academy,commuter,38.0,1003.0,2024-01-15,1.0,1.0,3,15.0,January
15/1 - 19/1,Week 3,2024,NJ Transit,commuter,2417.0,75743.0,2024-01-15,1.0,1.0,3,15.0,January
22/1 - 26/1,Week 4,2024,Coach USA,commuter,182.0,5267.0,2024-01-22,1.0,1.0,4,22.0,January
22/1 - 26/1,Week 4,2024,Peter Pan/Bonanza,intercity,23.0,745.0,2024-01-22,1.0,1.0,4,22.0,January
22/1 - 26/1,Week 4,2024,TransBridge,commuter,24.0,621.0,2024-01-22,1.0,1.0,4,22.0,January
22/1 - 26/1,Week 4,2024,Trailways,intercity,20.0,390.0,2024-01-22,1.0,1.0,4,22.0,January
22/1 - 26/1,Week 4,2024,HCEE - Community,commuter,87.0,1458.0,2024-01-22,1.0,1.0,4,22.0,January
22/1 - 26/1,Week 4,2024,NJ Transit,commuter,2421.0,76833.0,2024-01-22,1.0,1.0,4,22.0,January
22/1 - 26/1,Week 4,2024,Academy,commuter,44.0,1247.0,2024-01-22,1.0,1.0,4,22.0,January
22/1 - 26/1,Week 4,2024,Lakeland,commuter,43.0,1386.0,2024-01-22,1.0,1.0,4,22.0,January
22/1 - 26/1,Week 4,2024,Martz,commuter,18.0,696.0,2024-01-22,1.0,1.0,4,22.0,January
22/1 - 26/1,Week 4,2024,Greyhound,intercity,59.0,1055.0,2024-01-22,1.0,1.0,4,22.0,January
29/1 - 2/2,Week 5,2024,Academy,commuter,44.0,1247.0,2024-01-29,1.0,1.0,5,29.0,January
29/1 - 2/2,Week 5,2024,Greyhound,intercity,59.0,1154.0,2024-01-29,1.0,1.0,5,29.0,January
29/1 - 2/2,Week 5,2024,Martz,commuter,18.0,701.0,2024-01-29,1.0,1.0,5,29.0,January
29/1 - 2/2,Week 5,2024,NJ Transit,commuter,2431.0,79268.0,2024-01-29,1.0,1.0,5,29.0,January
29/1 - 2/2,Week 5,2024,Lakeland,commuter,43.0,1447.0,2024-01-29,1.0,1.0,5,29.0,January
29/1 - 2/2,Week 5,2024,Trailways,intercity,22.0,407.0,2024-01-29,1.0,1.0,5,29.0,January
29/1 - 2/2,Week 5,2024,Coach USA,commuter,185.0,5418.0,2024-01-29,1.0,1.0,5,29.0,January
29/1 - 2/2,Week 5,2024,TransBridge,commuter,24.0,621.0,2024-01-29,1.0,1.0,5,29.0,January
29/1 - 2/2,Week 5,2024,Peter Pan/Bonanza,intercity,23.0,745.0,2024-01-29,1.0,1.0,5,29.0,January
29/1 - 2/2,Week 5,2024,HCEE - Community,commuter,87.0,1464.0,2024-01-29,1.0,1.0,5,29.0,January
5/2 - 9/2,Week 6,2024,HCEE - Community,commuter,86.0,1461.0,2024-02-05,2.0,1.0,6,36.0,February
5/2 - 9/2,Week 6,2024,Peter Pan/Bonanza,intercity,23.0,745.0,2024-02-05,2.0,1.0,6,36.0,February
5/2 - 9/2,Week 6,2024,TransBridge,commuter,23.0,649.0,2024-02-05,2.0,1.0,6,36.0,February
5/2 - 9/2,Week 6,2024,Coach USA,commuter,185.0,5509.0,2024-02-05,2.0,1.0,6,36.0,February
5/2 - 9/2,Week 6,2024,Trailways,intercity,20.0,397.0,2024-02-05,2.0,1.0,6,36.0,February
5/2 - 9/2,Week 6,2024,NJ Transit,commuter,2414.0,79924.0,2024-02-05,2.0,1.0,6,36.0,February
5/2 - 9/2,Week 6,2024,Martz,commuter,18.0,723.0,2024-02-05,2.0,1.0,6,36.0,February
5/2 - 9/2,Week 6,2024,Greyhound,intercity,61.0,1039.0,2024-02-05,2.0,1.0,6,36.0,February
5/2 - 9/2,Week 6,2024,Academy,commuter,43.0,1310.0,2024-02-05,2.0,1.0,6,36.0,February
5/2 - 9/2,Week 6,2024,Lakeland,commuter,43.0,1447.0,2024-02-05,2.0,1.0,6,36.0,February
12/2 - 16/2,Week 7,2024,HCEE - Community,commuter,86.0,1461.0,2024-02-12,2.0,1.0,7,43.0,February
12/2 - 16/2,Week 7,2024,Peter Pan/Bonanza,intercity,23.0,745.0,2024-02-12,2.0,1.0,7,43.0,February
12/2 - 16/2,Week 7,2024,TransBridge,commuter,19.0,522.0,2024-02-12,2.0,1.0,7,43.0,February
12/2 - 16/2,Week 7,2024,Coach USA,commuter,168.0,4420.0,2024-02-12,2.0,1.0,7,43.0,February
12/2 - 16/2,Week 7,2024,Trailways,intercity,18.0,430.0,2024-02-12,2.0,1.0,7,43.0,February
12/2 - 16/2,Week 7,2024,Lakeland,commuter,43.0,1447.0,2024-02-12,2.0,1.0,7,43.0,February
12/2 - 16/2,Week 7,2024,Martz,commuter,15.0,596.0,2024-02-12,2.0,1.0,7,43.0,February
12/2 - 16/2,Week 7,2024,Greyhound,intercity,57.0,1258.0,2024-02-12,2.0,1.0,7,43.0,February
12/2 - 16/2,Week 7,2024,Academy,commuter,42.0,837.0,2024-02-12,2.0,1.0,7,43.0,February
12/2 - 16/2,Week 7,2024,NJ Transit,commuter,2407.0,80052.0,2024-02-12,2.0,1.0,7,43.0,February
19/2 - 23/2,Week 8,2024,HCEE - Community,commuter,86.0,1461.0,2024-02-19,2.0,1.0,8,50.0,February
19/2 - 23/2,Week 8,2024,Peter Pan/Bonanza,intercity,23.0,745.0,2024-02-19,2.0,1.0,8,50.0,February
