carrier,year,week,date,forecasted_passengers,market_share,date_key,month_name
Academy,2026,17,2026-04-20,1477.168752613404,0.014969817076377461,20260420,April
Academy,2026,18,2026-04-27,1341.1016265913877,0.014969817076377461,20260427,April
Academy,2026,19,2026-05-04,1247.3164378313752,0.014969817076377461,20260504,May
Academy,2026,20,2026-05-11,1470.5841878987092,0.014969817076377461,20260511,May
Academy,2026,21,2026-05-18,1490.5941602006412,0.014969817076377461,20260518,May
Academy,2026,22,2026-05-25,1357.6114519926848,0.014969817076377461,20260525,May
Academy,2026,23,2026-06-01,1306.806661966655,0.014969817076377461,20260601,June
Academy,2026,24,2026-06-08,1347.1115220950571,0.014969817076377461,20260608,June
Academy,2026,25,2026-06-15,1422.5705314851111,0.014969817076377461,20260615,June
Academy,2026,26,2026-06-22,1381.2015691631584,0.014969817076377461,20260622,June
Academy,2026,27,2026-06-29,1393.5035323019922,0.014969817076377461,20260629,June
Academy,2026,28,2026-07-06,1435.2691559990783,0.014969817076377461,20260706,July
Academy,2026,29,2026-07-13,1463.0009077569687,0.014969817076377461,20260713,July
Academy,2026,30,2026-07-20,1475.828745335229,0.014969817076377461,20260720,July
Academy,2026,31,2026-07-27,1456.5216858861302,0.014969817076377461,20260727,July
Academy,2026,32,2026-08-03,1455.6344107659934,0.014969817076377461,20260803,August
Academy,2026,33,2026-08-10,1455.655971265839,0.014969817076377461,20260810,August
Academy,2026,34,2026-08-17,1455.620631377029,0.014969817076377461,20260817,August
Academy,2026,35,2026-08-24,1475.9189856056578,0.014969817076377461,20260824,August
Academy,2026,36,2026-08-31,1467.9145617348754,0.014969817076377461,20260831,August
Academy,2026,37,2026-09-07,1481.4547694458547,0.014969817076377461,20260907,September
Academy,2026,38,2026-09-14,1430.373562602422,0.014969817076377461,20260914,September
Academy,2026,39,2026-09-21,1469.314963852257,0.014969817076377461,20260921,September
Academy,2026,40,2026-09-28,1485.275268420391,0.014969817076377461,20260928,September
Academy,2026,41,2026-10-05,1468.4219310477308,0.014969817076377461,20261005,October
Academy,2026,42,2026-10-12,1483.9300088596003,0.014969817076377461,20261012,October
Academy,2026,43,2026-10-19,1490.493358403387,0.014969817076377461,20261019,October
Academy,2026,44,2026-10-26,1493.5237469105114,0.014969817076377461,20261026,October
Academy,2026,45,2026-11-02,1510.5557640621603,0.014969817076377461,20261102,November
Academy,2026,46,2026-11-09,1474.5645962925992,0.014969817076377461,20261109,November
Academy,2026,47,2026-11-16,1078.7354748576445,0.014969817076377461,20261116,November
Academy,2026,48,2026-11-23,1013.5636643432009,0.014969817076377461,20261123,November
Academy,2026,49,2026-11-30,1118.5937461705591,0.014969817076377461,20261130,November
Academy,2026,50,2026-12-07,1182.002171656297,0.014969817076377461,20261207,December
Academy,2026,51,2026-12-14,946.3956392387968,0.014969817076377461,20261214,December
Academy,2026,52,2026-12-21,861.3284836034175,0.014969817076377461,20261221,December
Academy,2026,53,2026-12-28,885.5760770078889,0.014969817076377461,20261228,December
Academy,2027,1,2027-01-04,1370.4336809741778,0.015391208615171553,20270104,January
Academy,2027,2,2027-01-11,1369.1414128064928,0.015391208615171553,20270111,January
Academy,2027,3,2027-01-18,1369.6726376872218,0.015391208615171553,20270118,January
Academy,2027,4,2027-01-25,1365.5721691967155,0.015391208615171553,20270125,January
Academy,2027,5,2027-02-01,1410.1246190693314,0.015391208615171553,20270201,February
Academy,2027,6,2027-02-08,1408.9508728145574,0.015391208615171553,20270208,February
Academy,2027,7,2027-02-15,1430.2446652832546,0.015391208615171553,20270215,February
Academy,2027,8,2027-02-22,1435.198385610244,0.015391208615171553,20270222,February
Academy,2027,9,2027-03-01,1458.6671253422617,0.015391208615171553,20270301,March
Academy,2027,10,2027-03-08,1432.2791834305683,0.015391208615171553,20270308,March
Academy,2027,11,2027-03-15,1460.0651042845655,0.015391208615171553,20270315,March
Academy,2027,12,2027-03-22,1454.4082034095923,0.015391208615171553,20270322,March
Academy,2027,13,2027-03-29,1456.4246847337015,0.015391208615171553,20270329,March
Academy,2027,14,2027-04-05,1471.9340745191137,0.015391208615171553,20270405,April
Academy,2027,15,2027-04-12,1429.4038259278723,0.015391208615171553,20270412,April
Academy,2027,16,2027-04-19,1449.3002781874002,0.015391208615171553,20270419,April
Academy,2027,17,2027-04-26,903.8290769423121,0.015391208615171553,20270426,April
Academy,2027,18,2027-05-03,868.7583209871441,0.015391208615171553,20270503,May
Academy,2027,19,2027-05-10,1464.1637073893198,0.015391208615171553,20270510,May
Academy,2027,20,2027-05-17,1451.3270719663797,0.015391208615171553,20270517,May
Academy,2027,21,2027-05-24,906.0891972159249,0.015391208615171553,20270524,May
Academy,2027,22,2027-05-31,884.7548128660061,0.015391208615171553,20270531,May
Academy,2027,23,2027-06-07,1397.1213983712046,0.015391208615171553,20270607,June
Academy,2027,24,2027-06-14,1415.216135130682,0.015391208615171553,20270614,June
Academy,2027,25,2027-06-21,1364.4556578018828,0.015391208615171553,20270621,June
Academy,2027,26,2027-06-28,1374.0645117530612,0.015391208615171553,20270628,June
Academy,2027,27,2027-07-05,1381.0551049672597,0.015391208615171553,20270705,July
Academy,2027,28,2027-07-12,1393.501627295116,0.015391208615171553,20270712,July
Academy,2027,29,2027-07-19,1434.569643065279,0.015391208615171553,20270719,July
Academy,2027,30,2027-07-26,1448.8392375529447,0.015391208615171553,20270726,July
Academy,2027,31,2027-08-02,1437.4325048043108,0.015391208615171553,20270802,August
Academy,2027,32,2027-08-09,1454.234419659251,0.015391208615171553,20270809,August
Academy,2027,33,2027-08-16,1451.0037909753441,0.015391208615171553,20270816,August
Academy,2027,34,2027-08-23,1451.0623634081662,0.015391208615171553,20270823,August
Academy,2027,35,2027-08-30,1456.1301885393677,0.015391208615171553,20270830,August
Academy,2027,36,2027-09-06,1464.0470922406541,0.015391208615171553,20270906,September
Academy,2027,37,2027-09-13,1441.4470633197568,0.015391208615171553,20270913,September
Academy,2027,38,2027-09-20,1479.9216097260205,0.015391208615171553,20270920,September
Academy,2027,39,2027-09-27,1477.6167292169662,0.015391208615171553,20270927,September
Academy,2027,40,2027-10-04,1463.439170969359,0.015391208615171553,20271004,October
Academy,2027,41,2027-10-11,1470.9405712685427,0.015391208615171553,20271011,October
Academy,2027,42,2027-10-18,1470.1716706918924,0.015391208615171553,20271018,October
Academy,2027,43,2027-10-25,1483.099466588672,0.015391208615171553,20271025,October
Academy,2027,44,2027-11-01,1477.1269114089125,0.015391208615171553,20271101,November
Academy,2027,45,2027-11-08,1475.784899387774,0.015391208615171553,20271108,November
Academy,2027,46,2027-11-15,1474.7278526319635,0.015391208615171553,20271115,November
Academy,2027,47,2027-11-22,1047.0663591045384,0.015391208615171553,20271122,November
Academy,2027,48,2027-11-29,936.8068770007678,0.015391208615171553,20271129,November
Academy,2027,49,2027-12-06,1231.3543807996787,0.015391208615171553,20271206,December
Academy,2027,50,2027-12-13,1245.1756980560447,0.015391208615171553,20271213,December
Academy,2027,51,2027-12-20,962.3767516340266,0.015391208615171553,20271220,December
Academy,2027,52,2027-12-27,859.5666670051422,0.015391208615171553,20271227,December
Academy,2028,1,2028-01-03,1353.8897266973836,0.01582446207773273,20280103,January
Academy,2028,2,2028-01-10,1368.2388539719295,0.01582446207773273,20280110,January
Academy,2028,3,2028-01-17,1368.890684340643,0.01582446207773273,20280117,January
Academy,2028,4,2028-01-24,1359.237158870384,0.01582446207773273,20280124,January
Academy,2028,5,2028-01-31,1364.3229157642868,0.01582446207773273,20280131,January
Academy,2028,6,2028-02-07,1363.3838909820297,0.01582446207773273,20280207,February
Academy,2028,7,2028-02-14,1392.598607156663,0.01582446207773273,20280214,February
Academy,2028,8,2028-02-21,1409.39789832594,0.01582446207773273,20280221,February
Academy,2028,9,2028-02-28,1433.262208868831,0.01582446207773273,20280228,February
Academy,2028,10,2028-03-06,1421.2101200165755,0.01582446207773273,20280306,March
Academy,2028,11,2028-03-13,1431.4013723806777,0.01582446207773273,20280313,March
Academy,2028,12,2028-03-20,1437.738104131835,0.01582446207773273,20280320,March
Academy,2028,13,2028-03-27,1438.0944936207081,0.01582446207773273,20280327,March
Academy,2028,14,2028-04-03,1451.5008467135917,0.01582446207773273,20280403,April
Academy,2028,15,2028-04-10,1430.5528713023582,0.01582446207773273,20280410,April
Academy,2028,16,2028-04-17,1437.4180043384708,0.01582446207773273,20280417,April
Academy,2028,17,2028-04-24,1244.3436252501701,0.01582446207773273,20280424,April
Academy,2028,18,2028-05-01,1170.4924005673545,0.01582446207773273,20280501,May
Academy,2028,19,2028-05-08,1442.11126673804,0.01582446207773273,20280508,May
Academy,2028,20,2028-05-15,1454.7308866202413,0.01582446207773273,20280515,May
Academy,2028,21,2028-05-22,1252.4815169639346,0.01582446207773273,20280522,May
Academy,2028,22,2028-05-29,1218.5787045030047,0.01582446207773273,20280529,May
Academy,2028,23,2028-06-05,1339.1570027604416,0.01582446207773273,20280605,June
Academy,2028,24,2028-06-12,1412.089228997884,0.01582446207773273,20280612,June
Academy,2028,25,2028-06-19,1363.1470162114508,0.01582446207773273,20280619,June
Academy,2028,26,2028-06-26,1372.1032904520528,0.01582446207773273,20280626,June
Academy,2028,27,2028-07-03,1363.6321566836123,0.01582446207773273,20280703,July
Academy,2028,28,2028-07-10,1408.5188051260777,0.01582446207773273,20280710,July
Academy,2028,29,2028-07-17,1437.8643077729687,0.01582446207773273,20280717,July
Academy,2028,30,2028-07-24,1439.2754602748614,0.01582446207773273,20280724,July
Academy,2028,31,2028-07-31,1426.2197331224945,0.01582446207773273,20280731,July
Academy,2028,32,2028-08-07,1429.2548142416679,0.01582446207773273,20280807,August
Academy,2028,33,2028-08-14,1428.072492373131,0.01582446207773273,20280814,August
Academy,2028,34,2028-08-21,1444.2160686771545,0.01582446207773273,20280821,August
Academy,2028,35,2028-08-28,1439.8923868716488,0.01582446207773273,20280828,August
Academy,2028,36,2028-09-04,1449.4501977369723,0.01582446207773273,20280904,September
Academy,2028,37,2028-09-11,1409.0301965587407,0.01582446207773273,20280911,September
Academy,2028,38,2028-09-18,1442.844027324598,0.01582446207773273,20280918,September
Academy,2028,39,2028-09-25,1458.4761606396953,0.01582446207773273,20280925,September
Academy,2028,40,2028-10-02,1439.2013318146876,0.01582446207773273,20281002,October
Academy,2028,41,2028-10-09,1453.8533725354084,0.01582446207773273,20281009,October
Academy,2028,42,2028-10-16,1458.2333313137838,0.01582446207773273,20281016,October
Academy,2028,43,2028-10-23,1462.428531782678,0.01582446207773273,20281023,October
Academy,2028,44,2028-10-30,1482.0956401322017,0.01582446207773273,20281030,October
Academy,2028,45,2028-11-06,1448.0702912328206,0.01582446207773273,20281106,November
Academy,2028,46,2028-11-13,1469.8094921810903,0.01582446207773273,20281113,November
Academy,2028,47,2028-11-20,1056.675387868038,0.01582446207773273,20281120,November
Academy,2028,48,2028-11-27,1007.8912340312401,0.01582446207773273,20281127,November
Academy,2028,49,2028-12-04,1198.679322388651,0.01582446207773273,20281204,December
Academy,2028,50,2028-12-11,1234.6498689725133,0.01582446207773273,20281211,December
Academy,2028,51,2028-12-18,959.1121986891583,0.01582446207773273,20281218,December
Academy,2028,52,2028-12-25,876.3965808416839,0.01582446207773273,20281225,December
Academy,2029,1,2029-01-01,1341.3532833003562,0.016269911370232582,20290101,January
Academy,2029,2,2029-01-08,1342.9311095181554,0.016269911370232582,20290108,January
Academy,2029,3,2029-01-15,1343.4435700825943,0.016269911370232582,20290115,January
Academy,2029,4,2029-01-22,1338.6686690623944,0.016269911370232582,20290122,January
Academy,2029,5,2029-01-29,1367.3207699033974,0.016269911370232582,20290129,January
Academy,2029,6,2029-02-05,1371.8156004223276,0.016269911370232582,20290205,February
Academy,2029,7,2029-02-12,1392.9043274751198,0.016269911370232582,20290212,February
Academy,2029,8,2029-02-19,1399.5833559776659,0.016269911370232582,20290219,February
Academy,2029,9,2029-02-26,1419.086763505727,0.016269911370232582,20290226,February
Academy,2029,10,2029-03-05,1399.4958935994978,0.016269911370232582,20290305,March
Academy,2029,11,2029-03-12,1422.0635241130312,0.016269911370232582,20290312,March
Academy,2029,12,2029-03-19,1418.9599608191606,0.016269911370232582,20290319,March
Academy,2029,13,2029-03-26,1420.5298158321784,0.016269911370232582,20290326,March
Academy,2029,14,2029-04-02,1434.4944833834204,0.016269911370232582,20290402,April
Academy,2029,15,2029-04-09,1399.0034764886689,0.016269911370232582,20290409,April
Academy,2029,16,2029-04-16,1415.0866573476858,0.016269911370232582,20290416,April
Academy,2029,17,2029-04-23,973.2961752167716,0.016269911370232582,20290423,April
Academy,2029,18,2029-04-30,934.0090764261037,0.016269911370232582,20290430,April
Academy,2029,19,2029-05-07,1427.0242732402905,0.016269911370232582,20290507,May
Academy,2029,20,2029-05-14,1419.6697642114946,0.016269911370232582,20290514,May
Academy,2029,21,2029-05-21,976.4273486512526,0.016269911370232582,20290521,May
Academy,2029,22,2029-05-28,954.4773246182793,0.016269911370232582,20290528,May
Academy,2029,23,2029-06-04,1358.682565713254,0.016269911370232582,20290604,June
Academy,2029,24,2029-06-11,1385.1299557752293,0.016269911370232582,20290611,June
Academy,2029,25,2029-06-18,1338.527452484198,0.016269911370232582,20290618,June
Academy,2029,26,2029-06-25,1347.2945489397855,0.016269911370232582,20290625,June
Academy,2029,27,2029-07-02,1351.016303491705,0.016269911370232582,20290702,July
Academy,2029,28,2029-07-09,1368.2723396659096,0.016269911370232582,20290709,July
Academy,2029,29,2029-07-16,1404.1592537398349,0.016269911370232582,20290716,July
Academy,2029,30,2029-07-23,1415.071409616119,0.016269911370232582,20290723,July
Academy,2029,31,2029-07-30,1404.059883942162,0.016269911370232582,20290730,July
Academy,2029,32,2029-08-06,1417.3264449591538,0.016269911370232582,20290806,August
Academy,2029,33,2029-08-13,1414.7030002139336,0.016269911370232582,20290813,August
Academy,2029,34,2029-08-20,1417.6082213609552,0.016269911370232582,20290820,August
Academy,2029,35,2029-08-27,1420.6284501103344,0.016269911370232582,20290827,August
Academy,2029,36,2029-09-03,1428.2379692030654,0.016269911370232582,20290903,September
Academy,2029,37,2029-09-10,1404.187099553966,0.016269911370232582,20290910,September
Academy,2029,38,2029-09-17,1438.9282252739774,0.016269911370232582,20290917,September
Academy,2029,39,2029-09-24,1439.9768560765656,0.016269911370232582,20290924,September
Academy,2029,40,2029-10-01,1425.967123050624,0.016269911370232582,20291001,October
Academy,2029,41,2029-10-08,1434.169138894014,0.016269911370232582,20291008,October
Academy,2029,42,2029-10-15,1434.3709776473197,0.016269911370232582,20291015,October
Academy,2029,43,2029-10-22,1444.7740354534703,0.016269911370232582,20291022,October
Academy,2029,44,2029-10-29,1447.061433617476,0.016269911370232582,20291029,October
Academy,2029,45,2029-11-05,1436.7636947398923,0.016269911370232582,20291105,November
Academy,2029,46,2029-11-12,1439.8271690206745,0.016269911370232582,20291112,November
Academy,2029,47,2029-11-19,1047.0566527819935,0.016269911370232582,20291119,November
Academy,2029,48,2029-11-26,956.0253955606124,0.016269911370232582,20291126,November
Academy,2029,49,2029-12-03,1209.9241830684007,0.016269911370232582,20291203,December
Academy,2029,50,2029-12-10,1226.6270621703416,0.016269911370232582,20291210,December
Academy,2029,51,2029-12-17,966.4847173717992,0.016269911370232582,20291217,December
Academy,2029,52,2029-12-24,875.0051705769807,0.016269911370232582,20291224,December
Academy,2029,1,2029-12-31,1388.0890987577252,0.016269911370232582,20291231,December
Academy,2030,2,2030-01-07,1332.0032642521,0.016727899798104868,20300107,January
Academy,2030,3,2030-01-14,1332.5800276283917,0.016727899798104868,20300114,January
Academy,2030,4,2030-01-21,1324.5366351806222,0.016727899798104868,20300121,January
Academy,2030,5,2030-01-28,1333.4023435652655,0.016727899798104868,20300128,January
Academy,2030,6,2030-02-04,1333.4981251601068,0.016727899798104868,20300204,February
